R,G,B
20.583815836376107,22.578368581135518,27.29942880363345
18.489502736107223,22.83951857774896,26.35272430271456
19.39271341201661,21.982249574640672,23.77156100434231
20.084996283168476,21.95171367211161,23.290144455582492
20.84735873567859,23.346714892207874,25.082729034704027
20.562623018905015,23.493116265800168,25.575050526158645
16.81961918849705,22.43458961390409,27.971092140098346
17.129414322842234,21.83001572148895,25.251237364183073
20.248423463648685,23.38762629958039,26.71291267494566
15.695972778018334,19.205380977786085,23.14651914781925
21.531575386282434,23.058207156348388,24.331668004238473
17.079215864817815,20.647951528150568,23.951889747114567
22.28116895763367,23.084711351446355,24.541123468921796
18.04466648162362,22.10992687050058,24.941291895822364
23.171613407514354,25.1251714631859,25.886777267974878
22.25776436017042,23.823791154857624,24.779208273197415
21.73968276418199,24.039581253398335,26.12446236599004
19.183925568399122,23.577002230134653,26.958533434359918
19.07615813289133,22.347688966001574,27.944801950796794
23.70479031700109,25.452194429105116,27.157883826537518
21.280474830996372,23.739019570838437,25.462144160684673
20.304620567449025,23.35571141272116,27.041970776610526
20.341330544618618,23.237438127877105,25.264999785771124
19.427555142661674,22.531429764599423,25.22033388355391
16.92005991363934,21.517601748585598,25.724392460233823
17.697941314151656,23.433616553436014,27.3962705037806
21.37784880721727,24.485098244835328,27.93199242798938
19.895268817822398,23.762957421544844,27.09861866593728
23.44102355988649,23.311835591934404,24.027221769066458
20.45842843645771,23.535271081730404,25.719715034208676
20.263498800667733,23.409200073548014,26.36684005643185
19.416436088452517,23.17003589447179,26.929956290774292
19.909036492266992,23.76460125418879,26.661897885070577
19.64178091786361,24.226926885135796,27.96346415562166
22.18027483528435,23.30049140430949,24.30964324771667
21.279286199129125,23.733877661204268,26.15387732982095
22.884398736339303,24.58066154431994,25.537142411132788
20.498392244610738,24.05733937961279,27.341394482832428
17.857487030962375,22.92719398519001,26.83833914211949
17.111769732238884,20.038135784760733,22.59845626329621
15.857805630264563,22.43523443009751,27.883995902082187
20.09995521345388,21.751670291173582,24.36178994995845
19.333429539359926,22.958146950807784,26.740721765972918
19.88972277059312,22.2558800294066,23.42180345719074
21.690249935669137,24.83543908839592,26.871944974716214
19.440133067414763,20.547080169744117,23.023449191362428
20.595941285961626,23.17303402453488,25.113396890451178
21.247451774860497,23.737095317477152,25.57980540602262
18.26562909051105,21.1796743899797,24.167482961706902
21.403628551032494,24.095746492003546,26.843361066981537
23.422139490762138,24.21447306763029,25.380499408715934
16.902519126807537,21.516070210652114,26.12824934624217
22.24178905424428,25.087403950636972,27.358208249828927
18.57291974369008,23.05808508983065,26.697396060604934
23.45248960176116,25.169314512397936,26.28749947188593
15.791182618758144,19.62349680822452,23.01977635951895
21.453802977370405,22.944219356048194,24.980573039518095
20.1713340221835,23.272810187487007,26.587824346569075
20.939272111452603,23.737015540418085,25.702742907463026
19.47368411879612,23.570536891521613,27.677432933595245
24.37545582044601,24.333081918649746,24.522583669349103
16.219022969734024,24.51577589426653,29.796523851532033
21.356979396937692,23.346506750717555,24.799898514178906
22.053312007832247,23.811514105860716,25.58086211253127
20.49715008721612,22.348718759926598,24.106129085904968
21.662474361319326,23.560607165104354,25.510094591795067
20.0541257427441,23.03384913101093,25.38579329793898
19.775988486000912,23.67991315703084,27.013323556406636
20.43635715439916,24.074144616653314,27.14958348045386
19.871835859037922,23.24642235457225,26.26609357939695
17.293545918097955,22.301192045866355,27.575568121034426
18.957888800074013,21.390561110658062,24.022545261671386
18.33301695861258,21.604003137813937,24.540498462975908
19.165291763718052,22.524990272748774,25.31114604627213
19.515966524487194,22.73614616015036,25.637667446850475
19.835533092363658,21.95767223390479,23.984546939870892
22.059250496492595,23.75364151578686,25.61884269166956
20.3651529163923,23.41963765185718,26.47280700703118
19.72557784291833,22.331093089599904,23.998652356871016
15.466706535269937,19.675477217688634,22.205744134803933
22.049120006756436,23.673496473473314,26.088604510407077
18.68553854612662,21.857856221096988,24.6753965513478
19.94960665030699,23.47016768895043,28.570616978964214
19.601139742390735,21.694567953236994,23.673538364181947
21.90421162032062,23.577939862707954,25.28718374362228
21.452913090324564,23.01350233728613,25.3920338010544
17.008177743347353,19.733131677288476,22.43760002148649
20.10747577150042,22.631433853231538,24.613685975511828
18.071275008997414,21.499386445113476,24.782275370782244
20.632395072623588,23.03769597740683,25.649616809455786
21.47006513582634,22.85425895085484,24.27302551821828
19.04619476246295,22.655823524347003,26.111830730577147
20.882560847662294,23.62294041811493,25.779940443669688
23.32996793622164,24.886196466642673,26.32262101205329
17.368210130683117,20.570599687155436,24.500676939265023
19.27051391789846,21.657968770558856,27.137524961977007
22.122148320952615,25.384400557517093,28.009565187946507
22.729737095413192,25.23101864254516,28.85292078072289
20.962298530986025,23.578296318896395,25.383170167992656
23.687293723942993,25.480191040118303,26.665254749157864
20.93695938268436,23.978333856376377,27.005649518006226
22.32780388956359,24.69074761628529,27.15598516693033
23.401517532767524,24.801319001826926,25.935692337740257
24.02021767782105,26.0251515061803,27.65525534283132
21.748459443677753,23.480432403870374,25.216496154982497
23.542194858872474,25.569743554011584,26.809000529634755
22.654440498125272,23.777301558252983,24.98819364574279
21.080155628983338,23.40238211373253,25.853783874772407
21.71538204485962,23.13724303074149,25.510080040083132
28.133085828806703,27.47870134862878,26.53543936776261
22.128566912821622,24.490525733437366,27.167217717384116
21.529182855432133,24.204586371561398,27.052267286978243
20.923188495509276,23.897728731254233,26.14712994520953
16.332162909624813,21.40966125660361,26.772835409872357
20.397477662455763,24.604580155173945,28.172509194615735
20.34167293416852,23.66001829923281,26.641791744966994
22.29593159985421,23.189187264048755,25.831373937079626
22.72009693303806,24.72999392106102,26.826752916335032
23.017250753059237,24.638516315141374,25.9869654279661
22.427325467929027,25.498263903470555,28.234672814143632
22.34514821366043,24.107843739783615,26.500193274008993
22.228835423190564,24.060217002497957,24.687557880619604
21.969431944776897,23.603938017476118,23.950507022418783
18.40633328802014,23.645831179940775,27.914787098957277
22.271790579284694,25.264997573565214,28.209301892318173
23.417328893980425,24.320206156928993,25.66738140044833
21.222771157168598,23.82073790389251,26.769345794386556
17.95922216058685,21.99267311353134,25.608769455004186
20.90818719494424,22.896667229428644,25.313980786406912
19.46807056644038,21.746579896546127,24.20657714386289
20.92964820071629,23.155229386952133,25.457107704820995
20.86322284940627,23.549557088671506,26.165573490835907
22.781135950347185,25.394945048962658,27.7323742753013
18.458268646451874,22.813712837625683,27.267370848310627
20.849412073113026,23.179632988910296,25.36645221013036
18.694760485824876,21.69187673794034,24.635275272544508
22.212119335137476,23.91211206163198,25.561453693809142
20.77260084242896,24.044186640217344,27.086704329447166
24.43412651522933,26.38687541838036,28.090381256112735
19.66220886655899,21.889720638488043,23.549402203211528
21.616880770766027,23.85183186333547,26.07945004219829
20.218969033795684,23.385111397176182,26.37172355809904
18.75039881234294,21.736233111334162,24.93272135144565
20.73257807482172,23.573072088143054,26.282396150155883
21.066902388894114,24.21756132250496,27.521344405844918
19.414699696668883,22.30455082843357,25.021511492765633
18.126651944313615,22.55835745737209,27.11714677760584
22.347610431127315,23.97043631088139,25.48876722058977
22.894254560659697,24.631637105187245,26.17903239970262
20.43651383546491,23.457104307239767,26.248068875332187
24.40520396017809,26.397375275060405,27.94122670373759
19.830680122230284,22.990895615198077,25.998808809310034
19.672992400439124,23.33615183363024,26.57046968797167
21.42173797465401,21.952917182395588,24.795973978219866
20.983523400165886,23.741822934523906,27.913025729871563
16.016884359105994,20.664735909160104,28.211087628878417
20.768128326475413,23.321912462328868,26.513575208873583
21.11244011825704,22.23949084512743,23.89867652964437
20.765776299614995,23.2347789115993,25.934296398081187
18.238770310867626,19.48140705953956,21.16799734799938
22.894749240911143,24.657097530261918,26.53515616465916
23.08553129292755,24.875101148992176,26.539468180029548
19.473856656563918,22.597757109785398,26.72557227712544
20.036908441866196,23.462868143767835,26.296126342276278
19.101648591852506,21.85584834273682,24.33590906107046
23.180594237478754,25.934148477180266,28.017056580934693
19.94063126142569,22.054723296578043,23.71376389887738
16.828246088446733,20.100837564148197,23.455956596891774
21.04887313712892,23.616083740739448,25.717960256234107
20.52454556036552,23.62570218766692,26.749455725632185
22.125381375986407,24.01214023188766,26.117638586537048
22.22170779030762,24.122903354243178,25.838129821291524
18.708154189252898,23.039645710410838,24.392599001755833
16.821592871572314,24.141821561827808,29.651921472523544
20.347838752546757,23.229599014986366,25.07804167495106
20.47473374253633,23.229338084889598,25.37793687466391
23.169673705848805,24.684590774306958,25.460190598141484
22.00778997722908,23.74831111485311,26.773153507240476
20.079756551472716,23.16144243948007,26.31321477560944
21.94929724863472,23.23941722062441,24.714469577883683
19.986489983007765,22.48040231857816,24.68540242668752
23.124983424333116,24.15199649701159,25.58857203024441
20.038498821804545,22.302341826769602,25.20765656977012
15.460680747622053,18.12947137902256,19.94194432625408
21.107377558456786,23.314033527985043,24.46301612505381
21.528884257021947,23.319654268631723,24.872300868867015
18.771874658012724,22.039513215181085,24.439811861809392
19.217935511298027,22.045974788280084,25.418567369682805
18.590219461499508,22.762614000230194,27.037126314808724
21.566896121178768,23.91244210396808,26.38968363381974
22.22610629779102,24.161889472182494,26.30076654363172
21.498764989655765,23.44091087627362,25.615411402022627
16.1499056748113,19.154853865608228,21.975460225922493
22.19675947541686,23.498961203354824,26.106505730756837
19.52313445670591,26.476381975920248,28.86751197990261
20.294753114151884,23.44639280444216,25.983570085492335
25.965114499215286,28.599671411400823,30.649286511695095
20.79153387657805,24.44197682420842,27.31259423625189
17.806255270694937,20.645791420135552,24.65895806964213
20.182046318655736,24.05806280987441,27.608401735650766
20.960327422897596,23.804992278102766,26.217252455019345
17.319353683801037,23.17267314965203,27.8485787944843
19.203190632115007,20.58082450460244,24.801608129528592
17.37910269873792,23.382931728036088,28.790136332429377
22.327324194709867,25.291462543086777,28.23021547765007
22.863218722298274,24.461874067890484,26.788174169086652
22.052815864933304,24.00046444267828,25.328148986715735
20.744930609606,24.97745392582567,27.317703443512144
22.07785753427437,25.04038498343436,27.605217022591276
24.737540969344604,28.01514203388725,26.58620563607752
24.589261956926293,26.423882040778924,27.977497952564736
21.003469267495465,23.851337577398333,26.03740451929018
21.49550758564672,25.625069675119892,29.452279169466046
24.013692979189695,27.058396109223576,29.03899319140006
22.0366805372513,23.280596225606153,24.071386926224122
24.61218922256694,26.46917699216878,27.522766231494465
17.494474300919148,21.369765652403334,24.64609610763384
16.04851778487803,19.32264899456974,22.328096688076602
17.628130663256396,23.15279886207274,28.432556985151322
18.38770201821618,21.604748050829887,25.89249773562541
19.264553927022362,21.5747080735301,24.290063510934523
19.422137722410813,22.911427678550734,26.290519354106376
19.945589097750837,22.813678861070304,25.20156008277398
22.962545388439228,23.848095249656506,24.790912096658758
17.65248199542093,22.42213849071567,26.711392877535555
18.394299914400158,23.39941702907894,27.04544641472252
16.337285030181686,20.586687293522964,25.831299580196454
21.6574289231633,24.416491287430517,26.31639430971193
20.299646501913124,22.895723713009684,25.293224849154576
19.555718546550384,23.825128661982184,27.95282158568556
18.999580186496274,22.230633024164398,25.660866331955962
16.672407864507804,20.81435327858789,25.5791069668224
23.01845461828185,25.062191142339152,27.386992496754925
20.619914831020633,24.230140958800085,27.731416278517784
24.980442564206633,26.16872906166494,27.414474993002557
21.5181381969403,25.861767194825564,28.712058806293754
17.955670745202355,21.38853775506016,26.304218618458982
22.159237106819244,23.55358120820439,26.167275886035895
23.393005832933362,26.00132303598811,28.814897069233588
17.418181659608784,22.74736380557062,28.164607950706756
21.417170376964727,23.7009005015125,25.957505638894094
19.912484227556277,22.618794566085814,25.419034764601978
16.324111864636997,23.387294969986076,28.401710970968693
24.291022756349236,27.25347605825616,29.330252690852515
22.115037582841687,23.728645007198413,25.72822611059296
26.270852111447873,27.62308559450749,29.707884263521613
25.99621962180401,27.346061314812182,28.922241709610788
26.40820949389038,29.601431090975513,27.709828464412322
16.11465350039798,19.33171236400888,24.72378415271039
18.803522695290646,21.966743812090044,25.831262397059607
19.780567926463437,21.541864549954997,24.4647800020516
21.091568681015534,23.517488766088203,25.43612984291809
22.356472776163947,23.68967523258755,25.56197932174877
21.355705755350428,24.06316887666132,26.915801329343648
21.931930731362975,22.950045510016746,23.825397021704465
20.437469656417928,22.879057072327335,24.884384569409015
19.53906300488346,22.488644158475783,24.800610781921964
18.1307510487364,21.972198268232017,26.57492223328222
19.437677948850062,22.321251650473382,27.495292051557424
21.553092671637078,24.077536719501428,26.836842252029374
18.470002975449304,20.685447842693957,24.732584546983936
20.057833415267403,22.906353360964385,25.135935049434313
19.489689368949964,21.348673141758812,24.87386013105952
19.676164175645816,22.742077359977696,25.791950290397015
20.296171358075462,22.10592656052881,25.905614287712353
19.403854759617804,21.53950106647413,23.519373577806466
20.301958780071228,22.082129206110935,26.337121990724317
23.121918133138387,24.87194407427231,27.163943509939376
21.423923608756255,23.072392210662642,24.80767908745843
20.435820422004326,23.632178475655703,26.725650819165267
21.121863390646283,20.5976963868219,22.972535923056032
22.227708479731266,23.832951388670672,25.24458114608173
19.477692283851518,22.00596989070032,25.670982721497502
22.51452487103036,25.041035181124446,26.84203556596415
19.43656263403165,22.794709928653837,27.107237132708796
22.52874237104734,23.590953551080243,24.122233797069715
20.651734722565212,22.285053154000174,23.902598483856856
22.644207823017602,24.94522758730134,27.394162076891533
22.617674372940296,25.07931552401652,26.234945020324528
22.064572525527506,24.898942371533565,25.459395910895605
21.398248488276735,20.49519117850337,19.44835965765908
20.580331305231145,23.238935208706337,26.40261699679204
22.489210854647748,23.99259379277877,25.94392232326536
22.039307009064775,25.985341772360684,29.327653586723336
25.983158909760217,26.325871242280662,26.34095138418669
19.31940307379909,22.618905949300167,25.282865697884713
25.510837588381346,26.221873758996974,25.978695895009864
20.428114612061652,24.051334703229482,27.52976151948261
23.742101424882392,24.857998224455375,25.058281276171368
19.70550167911735,24.332013841706477,27.324210495158457
19.712567142333523,22.517685309261054,24.55280425429217
22.62905669445554,23.634715372326287,25.126222788111757
22.747077264894486,24.22441084846744,26.25706681017607
23.14172232651377,24.613175499056467,25.598055640733744
17.770507707236806,20.905946443418113,23.81568207560516
22.086221074030114,23.762948027352476,24.947642178455077
21.17866680376915,22.80301105801184,24.27075675712024
20.962992226086726,22.63664075851261,25.580500331864755
24.110552040980107,25.099334519662406,25.969006954316495
20.448818867941704,22.621003624772783,24.914543021802878
15.766127743837316,21.101158086531818,22.886695363386945
21.816005089454894,24.466966258439253,26.090612334829814
17.713101552922158,23.15312556883885,26.658715204239744
20.839193914329325,22.731408473679135,24.26971480772793
17.659999453952214,20.30857319326971,23.101210632990128
19.238378443093378,22.355469626354555,25.069157260942458
16.88567830676673,24.19991078717869,26.900952473939626
21.99364495675012,24.380365477953152,28.02171943016439
21.491997700066722,25.58511425041249,28.355419249906042
19.590044852489864,21.704232872207324,23.36923602872947
19.466633524536807,23.512918186424468,27.12575439390196
20.141210937906642,23.142901974302152,25.923611483390832
19.26895698402507,23.662643287484574,27.559364765401533
21.313743437636766,24.106305453081355,27.00096185890976
20.3352444788206,23.61818004971645,26.79607761790942
18.79954894165262,23.273275605586985,28.020018882417574
24.885991550542492,26.287384899915928,27.370078226024063
20.66764987390182,23.81743593521484,26.94165977508516
19.219358030181112,22.689308160119335,27.07749658102341
21.586518142705973,23.924645216837956,25.233228912021335
16.464743064398945,20.828987520499265,24.98880640604562
23.080179187823497,24.21769440403947,25.53412930281574
22.93509051214706,26.141177180845798,27.398939816851303
24.799187598507313,26.40081269838039,27.801347761764095
18.491742398029416,20.233328964115817,22.525754334340636
19.724851275934192,24.42292001950558,28.422393911518817
19.75535474119523,23.226877207478875,26.750632172173844
21.999115606023647,23.942625943561552,25.647305175438653
18.526490981375684,21.43673275409787,25.050687652287397
20.55249486584324,22.851357771049155,27.419562342979113
19.259116387644774,21.79393161687747,24.755409800606287
21.015109261007503,23.29174258360168,25.83722548280955
18.872105866467596,21.19440850737265,23.156276500725063
19.299738692826864,23.026143079360445,26.48979136224855
17.950115411062622,21.146455485466483,24.246363623531675
18.59849288323057,21.14913538160491,23.549482706810394
21.33606455614894,22.492794074039352,23.390514502786274
20.79301887200196,23.155297148352407,26.245658813298633
22.285983581280977,25.66456978702597,28.48352975925188
18.500212567180498,21.821197786420846,25.365996013426095
21.13839912735044,23.332740176561387,25.420259458219373
19.303735558323858,22.54818745161502,25.50818408535995
19.68319631831951,22.782396348112208,25.232148564632404
23.390849051582634,24.267905294998265,24.377694266590463
23.245716203659054,25.773542069640442,27.403294195130837
19.161400952017022,23.98494980511697,27.90448501038724
21.727077964076653,23.72873315401715,25.624548958121906
20.909712859744566,23.466138011425343,26.231720439086768
23.577722936496073,24.706647989877947,26.04994228360211
21.815528920808706,23.568221153487958,25.34109041339368
25.103403227981833,25.711767816827365,26.096942242421363
25.472193994975,24.70554052537147,24.85701867675801
23.488003379956258,25.031123780727157,26.60316561637845
22.032164979256244,29.207415329460844,34.8832357527503
20.10151511003329,22.591272840374117,25.581015684823058
20.05074088724179,21.902939206412718,23.733508124673396
19.131111441748956,23.135095013690545,27.069420481733644
23.888508069206374,25.38757696851472,26.418219913199927
17.135702117627257,20.927033704456505,24.22091899488333
19.395057370658847,22.248104580592422,25.37061314841487
20.82664031583862,25.256079744147335,28.715354160286797
19.386131898320123,21.620122904216878,23.557030549800558
19.1767630459808,22.378259876094564,25.225707384625863
22.67236380763405,25.4439126924211,29.823417774294725
23.02672148809338,25.17284910464944,26.385709155064013
22.655172376117374,24.4004920998477,25.895004658851335
16.59706643705053,23.70179507866263,29.712509190450753
21.171893813474444,23.729726692307032,26.114238015561735
23.28521151949512,24.20089993837607,26.41756745453426
18.979319998688695,22.449499851598212,26.167894391372176
21.80599421203392,23.109627251460523,24.6852108854775
25.35724092334413,26.581726064022877,27.261728064687485
20.366076361091455,22.994957865769987,25.674385673244394
23.24542209863467,24.434241601576907,25.150771085277803
18.633164926457845,22.89448677169165,28.328871806206177
18.404696756836323,21.450004736109985,24.941913188200967
23.40627370018395,24.786961889082782,26.74060136457013
22.47949328676737,25.195362579138013,28.539395647710503
22.345493918797864,24.19605852737077,26.102644592082548
20.58344971265625,23.27932668076947,25.77555465914327
19.211636691658402,22.297976263393036,26.152489683544495
20.93194161501355,22.36069285628319,24.606430062060216
20.530517715873664,23.978454905388798,27.361465915245862
22.758866593780066,24.79228448983911,26.46328709054224
22.288581664555064,24.102750991017462,25.771356302765927
19.522869268265275,22.027025854773242,24.785367212324402
20.486571808921777,24.69927063976901,28.011049067208425
20.849661480544718,24.489769937390765,27.95847664042727
22.276510075518793,23.290015556601688,25.117177330829392
22.191295565912185,22.64073079642275,25.249896443996008
16.585431673966568,20.66089284380438,25.155459033132882
19.079724848218557,21.415769059278336,23.9859418472551
22.866317674260575,25.23510950324557,26.832726875113302
17.094439864213317,21.593867776550436,24.621618646315408
16.868428277424748,19.602659429020754,21.238815874431154
17.680322756907763,21.659984002923757,26.721454047818572
18.374233552641773,22.30378044701259,25.867156859501254
20.52758011925458,21.907044803347233,26.31573582617296
24.976105437264387,26.561741472542455,27.70028429926428
18.81559643915394,21.332285133894644,24.149674744285537
23.62475482657654,23.98461873248172,23.77570321286405
17.92963515931279,22.646488103909654,26.846430965454857
17.964344258747634,22.27908410788451,26.719442130828757
18.5018299151663,22.97113128002614,27.783433013868137
20.716497985957155,23.0042006714396,24.06862077960509
20.268474721350305,23.812632091806677,26.228210928662122
21.349347224161384,22.859207713663995,24.828001874003952
20.51298274870184,23.402452421505572,26.75947991669642
23.486955975467,23.77361068012244,23.937670348659463
16.79166147810729,23.703317404223696,29.377809800168176
25.56484332835273,27.130571656789876,27.427722567153495
14.804350695729477,20.981244820153723,23.81383582571848
20.25608441174885,23.948316382522,26.794776193748724
21.583679507135205,24.187628837019126,26.661332682357507
20.43463785058675,22.813197784981735,25.203639714752445
15.627065108730323,19.512470659261226,24.124159815397398
21.817832787557403,23.852565949820523,25.103461906061476
21.006909942335646,23.65336620029284,25.42941961110055
19.905284586486392,22.722185979231053,25.863925210477152
19.95154813642223,22.34074227395571,25.750123317130754
19.188517880796947,23.317698772143384,28.312015747780315
19.93829212233998,22.25604920075021,27.2106313511379
24.536696823203954,25.605787407678413,25.732383956740552
22.32926412843145,24.445697477907565,26.847819487759537
21.095218697999513,22.052003965063996,22.514743492447494
19.694749271710148,23.00859496050513,25.60941010483924
22.714000918934648,25.014194016081884,26.985231969213924
21.78533125247278,24.234829288835687,26.853269692409423
21.07706549666303,24.285930610666558,26.87389325172188
18.1136109811129,22.574723456995336,26.546307122753415
23.70860639569842,25.02773854909997,26.07646496495432
21.356984711379148,23.191135398365105,24.72082768413955
17.760449972571255,20.785524240137992,24.858814554536078
20.009905286737524,23.25052460491529,26.066921173379797
21.468939525412864,26.244586219871206,28.524710087520635
17.436264978502575,21.224098698332426,21.95364288234573
21.318803532186404,23.629917333717998,25.50405229446713
14.555800837791509,18.247402715691003,22.43387184814909
17.13474799476067,21.887651730333197,27.859505927924243
15.67182795913317,19.771459203016544,23.178564391796556
17.668506207065317,21.728879452189165,25.70668303085163
19.141914883334845,22.95694327292314,26.52320011125784
21.86360643596744,25.15830656503829,28.02932521017509
18.75858853420864,21.957055220266582,23.64818599301221
22.685240217143466,25.20286371249083,28.005357901759183
21.58197214054374,24.615598323991282,27.662676899467556
18.244827927634763,23.205178949909914,27.56100032768583
22.973953509984412,24.967053177300254,24.389884950289723
19.80912811356768,23.377528781556155,26.336811189542296
18.017616646969767,20.948899064268282,24.2708960093391
23.731680864277724,25.202791969140666,26.576774611720847
24.122013478582787,26.386396332186767,28.3192537344605
20.11708472558207,20.51282646290041,22.822572189742658
23.048327420360657,25.441603549184528,26.772151900587282
21.545585295824143,22.932909067409355,25.455569389552544
17.90989940050536,23.998977496079362,29.32561925087138
20.73296159782546,23.777871377293383,26.30632704853956
19.125849177047172,21.75842020661681,24.029755318618275
23.80284787212716,27.295388643697432,31.00193427089673
22.417697390410314,23.832535592695365,25.15419813645951
22.065559240362127,24.463867632637186,26.91255478510744
22.686650011008158,24.852192230600092,26.231575886880904
22.13667993138723,23.482672031553673,25.77250570550889
16.06710197413993,18.666475750467452,20.894583616627866
21.822822241710604,24.323199892561014,26.595764902695045
19.14073862724702,21.913915150280307,25.162305977969257
19.95583329817776,23.806865641197533,26.26147431015988
17.602019528904997,20.832705374053102,28.465394865822056
20.002194476017635,22.871086215247225,25.866682391779882
17.81563196269477,22.45561919151285,29.402236341117707
21.02036735162282,23.027613482196386,24.310989241031237
23.42720582051669,25.870004919230734,27.98559596125692
20.22372870078252,25.21272573687196,31.01546813768323
15.635786371520174,18.652064126293347,23.53318023516325
20.547575814262558,23.9456649899117,25.750475047143773
19.63506203596571,23.477126264253698,27.729659785513455
19.623345171761443,22.439328611196476,24.904996486576973
23.065394616514194,25.040288058449207,27.20212645868605
20.60254264217235,23.04393629984064,25.109514393488162
25.41347668392169,27.928694405804613,30.541559628246368
18.40411191869703,23.928676612896375,28.287746617026393
21.15729081168687,23.774861099749824,26.40684520173111
16.81836704044307,20.518084063907725,23.815740105154937
17.31877579345473,22.13105640346991,26.30406468700996
20.872572641423858,22.4570149308247,27.78900941238958
19.722322606159015,22.38147578420768,24.544944085364968
18.51612747805416,22.57700159521695,26.096931306498014
18.85638407708609,23.9150504819417,29.064513895360413
22.423952589771364,25.089164903521617,28.166735664169877
17.644084047520465,20.09329833127521,23.848089694569566
19.503415294018247,23.043611603132913,26.630139794549102
22.17971938908273,24.450256018159067,27.09895024307286
21.39822295223043,23.24016218944852,24.251795170650656
21.990690602123887,24.656554568499825,27.0930824582972
14.861984046285038,19.29019422422969,24.413722509479182
23.03905898253663,24.571916812042307,25.285521791972354
17.975260160062827,21.794584466369038,25.00154698422102
16.034986547057493,23.4014325788188,27.81465625525995
21.611003506122895,25.565894448995955,27.888429464934408
20.84179998593032,23.704395609618768,24.859700854283442
20.896742429635317,23.655523909144176,25.713397182283735
20.979077492380025,25.517372785291872,29.097626728671408
22.621699126128636,25.289577242694804,28.26290749448215
22.9200917030575,24.6398700492712,25.319343152659613
21.46924709053582,23.879316975629635,25.559080338675006
20.142293134573244,23.64198157420413,26.83664876224346
24.77336182424535,27.6720449957406,29.958713463699915
26.276771576028942,27.307309437617818,27.512875466416588
21.18835887799253,24.09490770270768,25.73164606707104
21.28079830429347,23.82712534200739,26.315538426224485
19.527787589950684,21.878268150032003,23.817949577421313
17.715713825415534,20.140218698299368,24.39377574396542
18.985806702223034,21.533337104821577,23.986636285762113
18.261527236484053,20.326293594241296,22.920375119662424
21.849344087188,24.028020370042388,24.90722333534551
22.580502270742567,24.584273708498202,26.507218603254028
23.490106502113484,25.727661818226704,27.31568475590528
21.213936178340017,24.64548524394327,27.008646821979546
21.782748167049785,23.559649593860566,24.99073282713588
20.979725666720903,22.823046236896836,25.14903182831818
18.77465986824795,22.31700565093815,25.88938233247715
24.34582216458481,26.68152462876345,28.626546828080937
21.590591491081817,24.624615379040225,26.490306907064554
17.628283863055696,20.517562106193406,23.579072176271175
20.660451868417884,23.14917587413502,25.224622269165828
19.76214087381224,22.35306193096848,25.384149575213076
17.6552991325252,22.711358246141508,27.869313269518276
18.775102082690815,22.026838813991958,24.890536167306493
21.419852070561717,23.695752101672472,26.46215088057128
18.76649221803313,21.59969178550526,24.317993448869522
17.795587447247406,22.369207824659114,26.430725701029054
18.505669468429605,22.399885506311467,28.60633873533505
18.29204420699887,21.998440507022476,25.824313917181154
20.01324397761338,23.637834373665203,26.601431346348477
18.485100495855473,22.64627195706704,26.87858072243959
20.08685658184306,23.82181297867051,28.021212712950614
18.05004883651842,22.35927352162615,26.70337028433786
17.755910829685455,20.78120998376786,24.520789636121027
21.551638816951026,25.27817396793904,28.637286534579065
20.134653721038312,23.272442448164675,26.490860316158116
20.317092982531616,21.47233961098671,28.41083956577915
20.903456242071535,23.132681645947688,25.56773982875728
21.64310218760063,23.98719702915328,24.59198755628092
22.703192964636315,25.630973262540405,26.481677465654236
22.675074338258355,24.289725510152685,25.81228870081191
20.25917663410432,23.999190138142875,27.54187744212421
20.175414179350877,22.81700361299,25.565260693745
23.821563385619104,26.278050474587605,26.847067141745722
19.73985300526196,23.35631985857225,26.935890694710906
18.31412549940391,23.519435571259514,28.336625547045653
21.219565957974552,23.518954383142447,25.38560209416572
21.031094714279682,23.589083114238125,26.45620870835324
18.632935063351486,22.419228650782316,25.18029763820581
21.13012300391496,24.39138127578598,26.96441088211096
21.724189932205366,22.652642592217617,23.718350666789906
20.303509409704454,23.788648630037656,26.305708483301665
19.500228209688448,23.12769376480212,27.740291380394712
15.779176399393837,18.15325848613702,23.910352795010635
22.837433081683194,25.253354808485803,27.654791530832142
19.72928576520628,21.384009931043412,25.56719724952972
16.640867704706654,20.114656629180015,24.127966956556637
17.779010915031563,21.4407782834465,24.81923641717058
21.534174447806855,22.459211921375406,24.247059349544145
18.550348265060663,23.061855930427736,26.057220860770773
22.775289783075916,24.71817482904378,25.53905785673503
22.682624428507946,24.35976550118711,25.433222318284834
21.110545174705162,23.48881425580145,25.68096162569777
17.51324100565009,21.80423595795286,25.26394792613778
19.513228612518837,22.626219240466618,27.850420628156034
23.959200018980034,25.39398449951573,27.059888581873434
23.4104364039182,24.825552327637162,25.47955966091108
23.44310503490625,25.084579525983298,26.864825198922414
22.340026758223484,23.799196144119186,24.749908777443736
18.946291204548242,21.48084798781704,24.54800649449429
22.15896398586815,23.82611652362972,25.708315340385603
19.206725434837136,23.633601353223902,27.866524850840342
22.351700462648203,24.601656569454814,26.827153882401262
22.52251438111035,26.42773621566141,29.478812070498854
20.04406460653269,22.432034732371957,24.54611336260488
22.188280325472146,23.90526847375295,27.82965925105476
19.987421430262255,22.648083185997418,24.974222062688124
23.45824768115454,25.265440578229967,25.890905648228415
24.37944825282029,25.62720447761312,25.79029045790168
