기간,자치구,법정동,토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별),토지현황(지목별)
기간,자치구,법정동,합계,전,답,과수원,목장용지,임야,대지,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
2021,강서구,외발산동,"1,331,500.0","63,692.4","66,715.6",-,-,"181,189.0","335,571.0","3,965.0",-,"1,990.0","6,133.0","7,280.1","122,370.3",-,149,-,"6,296.8","1,970.0",-,"18,168.0",-,-,-,-,-,"516,009.8"
2021,강서구,공항동,"2,905,994.7","58,784.0","25,625.0",-,-,"38,579.0","448,211.7",-,"51,523.0",420,545,-,"267,431.5",-,-,-,"2,175.5","1,184.0",-,"21,031.5",-,-,"9,135.8",-,3,"1,981,345.7"
2021,강서구,방화동,"4,738,246.4","59,477.0","21,618.0",-,-,"479,173.0","1,363,274.0",-,"151,227.7","13,833.3","3,835.0",175,"548,388.2","11,055.0","66,263.0","822,215.0","28,820.2","17,653.0",-,"181,173.8","4,985.5",-,"14,416.9",-,622,"950,040.8"
2021,강서구,개화동,"4,785,635.1","476,921.0","349,289.0","1,965.0",-,"797,860.0","144,688.5",-,-,"63,738.4","7,638.0",946,"258,786.0","387,043.0","65,712.0","1,165,875.0","148,887.0","15,706.0",-,"2,497.0",-,-,"3,738.0","1,699.0",377,"892,269.2"
2021,강서구,과해동,"2,793,612.9","118,929.0","637,725.0","12,000.0",-,-,638,-,-,-,-,-,"29,309.0","10,063.0",43,-,"69,215.0",-,-,-,-,-,-,-,-,"1,915,690.9"
2021,강서구,오곡동,"3,727,222.3","293,352.0","1,119,212.0","27,640.0",-,"8,871.0","26,766.0",-,-,-,"9,004.0",245,"47,003.0",-,17,"15,749.0","176,604.0",112,-,-,-,-,-,-,"8,037.0","1,994,610.3"
2021,강서구,오쇠동,"988,235.3","164,864.0","136,884.0",-,-,"18,218.0","80,882.5",-,-,"7,009.0",-,"4,347.0","24,601.3",-,-,727,"27,376.0",-,-,-,-,-,-,-,"3,533.0","519,793.5"
2021,구로구,소계,"20,119,103.8","481,456.0","356,854.0",-,-,"3,040,475.4","8,336,653.5","542,796.0","806,514.6","29,102.9","23,777.0","4,706.0","2,861,619.3","936,694.8","67,389.1","967,685.9","286,559.3","101,146.0","27,073.0","862,882.7","1,125.0",-,"105,313.6",-,"14,246.0","265,033.7"
2021,구로구,신도림동,"1,465,044.2","9,325.0","3,379.0",-,-,-,"635,446.3","26,734.0","47,724.0",-,"1,108.0",103,"222,465.9","60,757.0","31,236.0","362,907.0","12,375.0","20,713.0",-,"11,441.0","1,125.0",-,"1,316.0",-,-,"16,889.0"
2021,구로구,구로동,"5,286,947.6","18,915.0","6,834.0",-,-,"3,729.0","2,508,850.4","376,935.0","220,100.6","16,545.8","10,256.8",-,"1,051,202.8","423,414.0","31,090.1","461,896.8","19,002.4","45,636.0",487,"40,979.2",-,-,"23,763.7",-,60,"27,249.0"
2021,구로구,가리봉동,"408,136.1",727,578,-,-,"1,565.0","288,128.2",-,"17,272.0",-,-,-,"94,030.9",590,-,-,18,-,-,244,-,-,"1,015.0",-,4,"3,964.0"
2021,구로구,고척동,"2,178,411.7","9,954.0","5,200.0",-,-,"70,705.0","1,159,546.6","49,335.0","125,137.0","3,056.0","1,626.0",673,"329,812.3",-,29,"51,705.0","6,653.0","2,112.0","19,532.0","256,400.8",-,-,"8,826.0",-,99,"78,010.0"
2021,구로구,개봉동,"2,925,560.2","13,606.0","11,708.0",-,-,"327,676.4","1,448,000.2",228,"97,441.8","4,381.1","2,895.8",-,"481,015.1","94,815.8",74,"67,118.1","66,445.2","22,610.0","1,614.0","225,901.2",-,-,"4,878.9",-,-,"55,150.6"
2021,구로구,오류동,"2,241,502.8","19,612.0","46,735.0",-,-,"570,486.0","960,705.8","9,526.0","56,049.0","1,807.0","3,034.0",-,"252,473.5","186,380.0",-,-,"59,915.0",-,"2,774.0","31,125.0",-,-,"17,486.0",-,-,"23,394.5"
2021,구로구,궁동,"1,823,033.6","119,677.0","51,579.0",-,-,"859,239.0","335,107.2",-,"160,120.0",-,"2,514.4","1,425.0","150,756.2",-,506,-,"50,615.0","9,441.0",486,"36,542.0",-,-,"41,959.2",-,-,"3,066.6"
2021,구로구,온수동,"840,469.8","22,705.0","34,555.0",-,-,"295,516.0","245,493.4","76,072.0","20,255.0",200,"1,031.0",-,"67,075.2","25,894.0",-,-,"18,489.0",-,873,"16,203.2",-,-,"3,479.0",-,-,"12,629.0"
2021,구로구,천왕동,"1,513,850.6","70,200.0","23,394.0",-,-,"365,450.0","552,735.3",586,"22,409.2","3,113.0",-,"1,977.0","134,630.0","115,022.0",420,"23,801.0","15,831.0",-,-,"141,398.3",-,-,"2,589.8",-,-,"40,294.0"
2021,구로구,항동,"1,436,147.2","196,735.0","172,892.0",-,-,"546,109.0","202,640.1","3,380.0","40,006.0",-,"1,311.0",528,"78,157.4","29,822.0","4,034.0",258,"37,215.7",634,"1,307.0","102,648.0",-,-,-,-,"14,083.0","4,387.0"
2021,금천구,소계,"13,020,482.2","27,905.0","20,703.0",-,-,"2,723,662.8","5,064,963.3","1,267,142.5","357,113.6","17,237.3","14,766.8","16,326.2","2,034,759.0","213,934.7","116,769.0","620,485.0","43,871.6","44,541.3","53,981.0","240,537.3","21,949.0",-,"29,973.4",-,559,"89,301.4"
2021,금천구,가산동,"2,516,862.0","1,034.0","10,301.0",-,-,183,"523,049.5","1,148,611.0",-,"1,660.8",616,"9,917.0","426,927.1","66,944.0","40,869.0","233,128.0","17,210.0","14,228.0",-,"3,650.6","17,043.0",-,-,-,-,"1,490.0"
2021,금천구,독산동,"4,208,052.2","1,301.0","2,406.0",-,-,"200,077.1","2,253,285.9","51,568.3","202,842.9","6,639.2","6,237.7",992,"859,568.1","43,999.5","44,056.0","213,214.0","7,304.7","18,615.0","49,418.0","155,857.1","4,906.0",-,"8,836.5",-,-,"76,927.2"
2021,금천구,시흥동,"6,295,568.0","25,570.0","7,996.0",-,-,"2,523,402.7","2,288,627.9","66,963.2","154,270.7","8,937.3","7,913.1","5,417.2","748,263.8","102,991.2","31,844.0","174,143.0","19,356.9","11,698.3","4,563.0","81,029.6",-,-,"21,136.9",-,559,"10,884.2"
2021,영등포구,소계,"24,548,211.1","29,557.0","37,125.0",-,-,"63,475.6","9,525,453.8","267,941.7","557,027.3","43,869.1","13,085.6","14,609.3","4,264,303.8","255,227.0","313,574.3","8,077,513.2","26,471.5","109,721.9","92,857.3","655,893.7","16,498.0",-,"147,537.7",-,131,"36,337.3"
2021,영등포구,영등포동,"587,995.1",193,-,-,-,321,"240,422.0",-,"20,629.2","2,205.0",-,-,"84,595.6","157,929.0",-,-,-,-,-,"80,717.1",-,-,983.2,-,-,-
2021,영등포구,영등포동1가,"79,073.1",-,-,-,-,-,"50,537.3",-,-,166.9,-,-,"28,368.9",-,-,-,-,-,-,-,-,-,-,-,-,-
2021,영등포구,영등포동2가,"310,413.6",-,-,-,-,-,"139,773.5",-,-,"1,922.8",-,-,"140,169.3",-,989,"19,691.0",17,-,-,"6,456.0",-,-,"1,395.0",-,-,-
2021,영등포구,영등포동3가,"117,863.8",-,-,-,-,-,"74,440.2",-,-,-,-,-,"43,423.6",-,-,-,-,-,-,-,-,-,-,-,-,-
2021,영등포구,영등포동4가,"194,223.8",-,-,-,-,-,"125,507.2",248,-,"5,725.5",-,-,"56,023.5","3,117.0",-,-,-,-,-,-,-,-,-,-,-,"3,602.6"
2021,영등포구,영등포동5가,"94,381.6",-,-,-,-,-,"66,776.0",-,-,102.1,-,-,"27,503.5",-,-,-,-,-,-,-,-,-,-,-,-,-
2021,영등포구,영등포동6가,"94,821.0",-,-,-,-,-,"64,379.4",-,-,928.7,-,-,"28,263.9",-,-,-,-,-,-,-,-,-,"1,249.0",-,-,-
2021,영등포구,영등포동7가,"287,344.7",-,-,-,-,-,"169,696.5",-,"15,479.0",862,404,-,"84,930.8",-,43,"9,972.0",-,-,-,"2,959.4",-,-,"2,998.0",-,-,-
2021,영등포구,영등포동8가,"163,186.7",-,-,-,-,-,"97,213.2","11,599.2",-,-,-,-,"47,346.2",182.8,-,-,-,-,410.3,"1,797.1",-,-,"4,637.9",-,-,-
2021,영등포구,여의도동,"8,433,298.9",-,-,-,-,-,"1,707,892.9",-,"84,870.0",-,715,-,"883,028.0",-,"161,591.0","5,324,899.0",-,-,-,"252,517.0",-,-,"17,064.0",-,-,722
2021,영등포구,당산동1가,"218,011.4",-,-,-,-,-,"135,952.9",392.4,-,-,-,"14,050.9","64,261.4",-,-,-,-,-,-,477.5,-,-,"2,876.3",-,-,-
2021,영등포구,당산동2가,"161,652.6",-,-,-,-,-,"108,945.1","14,955.7",-,-,-,-,"37,751.8",-,-,-,-,-,-,-,-,-,-,-,-,-
2021,영등포구,당산동3가,"363,251.0",-,-,-,-,-,"255,626.5","4,333.8",-,"12,467.4",-,558.4,"75,818.9",-,-,-,-,-,-,"11,124.7",-,-,"3,321.3",-,-,-
2021,영등포구,당산동4가,"295,242.7",-,-,-,-,-,"203,460.4","21,683.1",-,-,-,-,"66,710.7",-,-,-,-,-,-,"2,771.3",-,-,617.2,-,-,-
2021,영등포구,당산동5가,"288,791.6",-,-,-,-,-,"196,992.2","12,910.1","22,630.6",-,-,-,"50,580.3",-,-,-,-,-,-,"5,678.4",-,-,-,-,-,-
2021,영등포구,당산동6가,"167,282.1",215,-,-,-,-,"109,627.1","1,502.8",-,247.3,-,-,"51,295.1",-,"1,030.0",985,-,-,-,"1,642.5",-,-,234.2,-,-,503.1
2021,영등포구,당산동,"827,357.1",146,-,-,-,-,"104,719.6",-,"28,617.0",780,780,-,"176,732.5","3,934.0","20,798.0","453,055.0",-,-,-,"37,519.0",-,-,276,-,-,-
2021,영등포구,도림동,"588,744.4","1,755.0",66,-,-,317,"347,354.0",718,-,"1,009.0",-,-,"114,638.7","30,776.0","6,287.0","39,396.0","1,188.0","19,439.9",10,"7,345.3",-,-,"18,027.5",-,-,417
2021,영등포구,문래동1가,"163,595.5",-,-,-,-,-,"73,511.0","13,069.0","15,677.3",-,-,-,"55,009.0",151.2,816,"5,362.0",-,-,-,-,-,-,-,-,-,-
2021,영등포구,문래동2가,"147,184.6",-,-,-,-,-,"79,468.3","4,408.2",-,-,732.2,-,"38,292.9",-,"6,695.0","15,565.0","2,023.0",-,-,-,-,-,-,-,-,-
2021,영등포구,문래동3가,"670,315.0",-,-,-,-,-,"423,492.7","46,715.0","18,702.7",-,472.7,-,"152,162.7",-,-,-,-,-,-,"28,769.2",-,-,-,-,-,-
2021,영등포구,문래동4가,"175,265.7",-,-,-,-,-,"86,795.5","2,008.0",-,-,-,-,"51,129.4",-,"9,870.0","21,419.0",-,-,-,"2,202.4",-,-,"1,841.4",-,-,-
2021,영등포구,문래동5가,"305,331.1",-,-,-,-,-,"83,560.3","25,728.4",-,"1,761.7",-,-,"40,215.7",-,"24,833.0","127,727.0",-,-,-,"1,505.0",-,-,-,-,-,-
2021,영등포구,문래동6가,"323,410.3",-,-,-,-,-,"144,840.6","24,686.7","17,276.6",-,-,-,"54,740.7",-,"1,739.0","78,172.0",-,-,-,"1,954.7",-,-,-,-,-,-
2021,영등포구,양평동1가,"232,103.2",-,-,-,-,-,"149,052.1","2,388.4",-,-,"1,589.8",-,"76,794.6",-,-,-,-,-,-,"1,467.4",-,-,810.9,-,-,-
2021,영등포구,양평동2가,"190,505.6",-,-,-,-,-,"124,391.1","4,101.3","16,858.8",-,-,-,"44,202.1",-,-,-,-,-,-,158.4,-,-,-,-,-,793.9
2021,영등포구,양평동3가,"473,556.2",-,-,-,-,-,"219,784.3","18,581.0","35,131.8",-,-,-,"113,583.7",-,-,-,-,"57,134.5",-,"23,945.1",-,-,"3,468.5",-,-,"1,927.3"
2021,영등포구,양평동4가,"373,866.9",-,-,-,-,-,"185,829.1","30,304.9","37,217.0","1,804.6","1,255.6",-,"114,424.5",-,-,-,-,-,-,"1,995.2",-,-,"1,036.0",-,-,-
2021,영등포구,양평동5가,"221,560.5",-,-,-,-,-,"138,494.9","23,472.0",-,-,783.5,-,"58,553.7",-,-,-,-,-,-,-,-,-,-,-,-,256.4
2021,영등포구,양평동6가,"124,631.4",-,-,-,-,-,"84,562.2","3,787.7",-,-,-,-,"36,281.5",-,-,-,-,-,-,-,-,-,-,-,-,-
2021,영등포구,양화동,"1,702,807.0","12,258.0",-,-,-,"41,167.0","43,344.0",-,-,-,-,-,"110,628.0",-,"6,651.0","1,322,875.0",-,-,"87,339.0","77,572.0",-,-,-,-,-,973
2021,영등포구,신길동,"3,601,272.4","8,391.0","15,175.0",-,-,"21,670.6","2,259,862.6",-,"159,091.2","7,015.3","4,912.4",-,"823,356.7","59,137.0",33,"52,094.6","12,341.5","7,947.0","5,098.0","78,209.0",-,-,"70,422.5",-,116,"16,399.0"
2021,영등포구,대림동,"1,996,733.5","6,444.0","21,884.0",-,-,-,"1,229,149.1",348,"84,846.1","6,870.8","1,440.4",-,"396,890.9",-,"23,190.3","120,438.6","9,426.0","25,200.5",-,"27,110.0","16,498.0",-,"16,278.8",-,15,"10,703.0"
2021,영등포구,양평동,"573,137.0",155,-,-,-,-,-,-,-,-,-,-,"36,595.0",-,"49,009.0","485,862.0","1,476.0",-,-,-,-,-,-,-,-,40
2021,동작구,소계,"16,355,018.2","30,036.0","30,016.0",-,-,"2,396,846.7","7,838,099.9",782.1,"977,935.4","14,595.6","9,457.6",-,"2,358,325.5","144,739.0","9,368.5","637,510.7","69,483.3",713,"140,085.2","996,587.7","2,355.0",-,"118,179.0",-,"513,989.0","65,913.0"
2021,동작구,노량진동,"1,467,496.8",769,274,-,-,"3,179.0","898,129.8",-,"11,274.0",450,-,-,"290,269.1","112,144.0",-,"41,650.0","3,392.0",-,"31,917.2","47,972.8",-,-,"18,569.9",-,-,"7,506.0"
2021,동작구,상도동,"3,551,669.2","6,930.0","2,077.0",-,-,"444,839.9","2,131,541.6",782.1,"233,200.7","6,881.7","1,724.7",-,"468,118.8",-,-,-,"30,750.0",-,717,"189,576.8",-,-,"25,336.5",-,-,"9,192.4"
2021,동작구,상도1동,"314,724.9",-,-,-,-,-,"186,768.2",-,"15,746.4",-,-,-,"102,263.0",-,-,-,-,-,-,"4,713.0",-,-,"5,234.3",-,-,-
2021,동작구,본동,"757,448.8","1,552.0",-,-,-,"39,222.0","253,279.0",-,"18,743.6",-,-,-,"159,704.1",23,-,"141,526.0",897,-,"104,647.0","33,072.2",-,-,"3,375.0",-,-,"1,407.9"
2021,동작구,흑석동,"1,666,873.3","1,782.0",36,-,-,"182,993.1","775,208.4",-,"225,401.1","1,487.0","1,140.0",-,"214,774.6",90,"2,014.2","141,996.0","9,601.3",-,-,"81,034.2","2,355.0",-,"25,511.8",-,-,"1,448.6"
2021,동작구,동작동,"2,128,488.7","9,675.0","7,978.0",-,-,"959,383.0","138,720.5",-,"13,689.9",-,-,-,"212,583.6","4,370.0","7,140.0","176,126.0","10,320.0",713,-,"45,023.7",-,-,"2,212.0",-,"513,989.0","26,565.0"
2021,동작구,사당동,"3,281,830.2","4,841.0","17,259.0",-,-,"755,941.7","1,740,541.2",-,"160,932.1","2,593.3","1,862.9",-,"476,804.6",-,-,"32,486.0","2,245.0",-,-,"60,833.7",-,-,"21,478.7",-,-,"4,011.0"
2021,동작구,대방동,"1,530,403.1",782,478,-,-,"1,734.0","843,338.3",-,"235,497.6","1,204.9","2,247.4",-,"244,809.9","28,112.0",197.3,"25,158.0","9,441.0",-,"2,804.0","114,569.9",-,-,"5,355.8",-,-,"14,673.0"
2021,동작구,신대방동,"1,656,083.2","3,705.0","1,914.0",-,-,"9,554.0","870,572.9",-,"63,450.0","1,978.7","2,482.6",-,"188,997.8",-,17,"78,568.7","2,837.0",-,-,"419,791.4",-,-,"11,105.0",-,-,"1,109.1"
2021,관악구,소계,"29,568,313.5","124,468.5","55,333.0",-,-,"16,063,745.9","8,210,441.5",-,"958,516.7","17,841.1","12,393.9",-,"2,613,437.8",-,"15,639.7","545,163.2","114,796.7",-,"37,545.0","616,926.6","10,486.3",-,"79,670.9",-,26,"91,880.7"
2021,관악구,봉천동,"8,162,537.9","72,906.5","8,605.0",-,-,"2,448,157.1","3,562,220.7",-,"362,964.7","1,892.4","6,164.0",-,"1,093,378.5",-,-,"128,629.9","52,444.7",-,"20,897.0","347,851.6","10,486.3",-,"37,735.7",-,10,"8,193.8"
2021,관악구,신림동,"18,137,697.7","26,415.0","46,567.0",-,-,"10,892,553.8","4,318,163.6",-,"576,360.7","12,797.4","4,179.9",-,"1,384,738.0",-,"15,639.7","416,018.3","46,213.0",-,"16,648.0","263,395.8",-,-,"38,572.1",-,16,"79,419.4"
2021,관악구,남현동,"3,268,077.9","25,147.0",161,-,-,"2,723,035.0","330,057.2",-,"19,191.3","3,151.3","2,050.0",-,"135,321.3",-,-,515,"16,139.0",-,-,"5,679.2",-,-,"3,363.1",-,-,"4,267.5"
2021,서초구,소계,"46,981,620.7","2,182,250.3","1,556,015.0","5,991.0",388,"17,829,429.4","13,153,969.8",-,"909,375.2","35,684.1","50,742.0","6,613.0","6,299,998.8","2,338.2","217,284.6","2,493,613.5","278,709.0","85,537.3","72,009.3","1,023,657.8","1,982.5","2,347.0","37,306.3",-,"16,854.0","719,524.6"
2021,서초구,방배동,"6,734,907.1","58,371.0","105,602.0",-,-,"2,317,821.3","2,798,727.3",-,"175,731.2","4,524.4","17,175.1",-,"986,303.4","2,278.0",66,"57,595.0","65,179.1",-,"30,353.0","41,326.8",-,-,"6,577.3",-,-,"67,276.2"
2021,서초구,양재동,"4,071,452.3","30,792.0","14,104.0",-,-,"621,859.0","1,615,977.4",-,"51,974.5","11,636.2","13,372.1",-,"834,790.8",-,-,"277,047.3","3,964.0",-,-,"424,164.9",-,-,"4,015.3",-,152,"167,602.8"
2021,서초구,우면동,"4,128,181.0","107,932.0","54,069.0",-,-,"2,295,600.0","864,791.1",-,"42,918.2","6,323.2","1,598.3","1,501.0","370,540.2",-,"2,573.0","141,111.9","9,123.0","7,020.0",100,"167,247.6","1,982.5",-,"9,764.7",-,-,"43,985.3"
2021,서초구,원지동,"5,131,595.0","415,388.0","346,028.0","5,991.0",-,"3,878,061.0","57,906.0",-,-,-,-,-,"301,770.0",-,-,"2,172.0","101,182.0",-,-,553,-,"2,347.0",909,-,"3,159.0","16,129.0"
2021,서초구,잠원동,"3,035,875.5",53,-,-,-,-,"1,192,847.5",-,"94,567.5",-,"1,697.9",-,"641,007.8",-,"42,333.1","976,504.1",-,-,-,"40,488.8",-,-,"3,817.7",-,-,"42,558.1"
2021,서초구,반포동,"4,784,317.6","4,134.0",968,-,-,"244,441.0","2,251,704.3",-,"187,108.6","3,241.7","5,151.5",-,"838,658.6",-,"172,312.5","850,100.9","17,396.9","76,544.6","1,012.0","105,452.1",-,-,"5,916.9",-,"13,190.0","6,984.0"
2021,서초구,서초동,"6,412,347.6","31,682.0","19,930.0",-,-,"995,170.1","3,514,554.2",-,"325,886.0","3,089.6","9,779.2",-,"1,259,356.5",60.2,-,"6,454.0","1,135.0",-,"33,989.3","84,454.3",-,-,-,-,-,"126,807.2"
2021,서초구,내곡동,"8,266,038.3","1,009,632.3","587,727.0",-,388,"5,089,984.0","441,107.0",-,"20,473.4","3,617.6","1,967.9","4,448.0","698,222.5",-,-,"55,004.0","49,335.0",-,"6,555.0","62,975.3",-,-,"1,993.3",-,-,"232,608.0"
2021,서초구,염곡동,"1,642,851.5","218,604.0","114,947.0",-,-,"957,255.0","138,925.4",-,"9,481.0",-,-,-,"152,209.1",-,-,"19,760.0","17,404.0",-,-,"2,933.0",-,-,"2,174.0",-,-,"9,159.0"
2021,서초구,신원동,"2,774,054.8","305,662.0","312,640.0",-,-,"1,429,238.0","277,429.6",-,"1,234.8","3,251.4",-,664,"217,139.9",-,-,"107,864.3","13,990.0","1,972.7",-,"94,062.0",-,-,"2,138.1",-,353,"6,415.0"
2021,강남구,소계,"39,497,507.0","641,489.1","725,627.4",-,-,"6,033,233.0","16,314,513.0","8,331.0","1,488,554.8","64,736.1","64,073.4",685.3,"6,778,375.6","218,796.5","114,579.5","4,008,944.9","31,412.0","104,311.1","22,897.6","1,675,179.9","6,908.1",-,"160,751.8",-,"30,558.0","1,003,548.9"
2021,강남구,역삼동,"3,497,522.3",327,-,-,-,-,"2,473,987.8",-,"70,793.7","1,023.4","6,168.8",396.3,"851,863.8",11.4,-,-,-,-,-,"56,416.0","6,908.1",-,"28,036.5",-,-,"1,589.5"
2021,강남구,개포동,"5,424,693.9","114,621.0","119,660.0",-,-,"1,669,356.0","1,743,117.3",-,"357,046.1","12,827.2","2,057.7",-,"655,909.0",828.2,-,"202,409.4","7,069.0",-,-,"485,190.0",-,-,"4,418.2",-,-,"50,184.8"
2021,강남구,청담동,"2,332,909.5",-,-,-,-,-,"1,052,407.8",-,"109,035.0","1,446.9","5,343.8",-,"506,004.4",130.9,"29,835.9","528,679.0",-,-,-,"72,228.8",-,-,"3,127.6",-,-,"24,669.4"
2021,강남구,삼성동,"3,193,589.8",-,-,-,-,-,"1,693,146.2",-,"163,781.4",-,"9,228.4",-,"668,029.2",385.5,"6,826.3","317,108.8",-,-,"15,770.7","252,248.6",-,-,"67,064.7",-,-,-
2021,강남구,대치동,"3,791,374.5","5,369.1",352.4,-,-,"2,205.0","2,113,259.8",-,"163,397.8","1,362.8","8,604.1",-,"722,919.0",144.8,"31,360.3","448,199.3",-,"84,053.3",287,"76,912.6",-,-,"9,118.4",-,-,"123,828.8"
2021,강남구,신사동,"1,723,335.6","4,654.0",-,-,-,-,"945,878.1",-,"30,186.5","3,277.5","4,166.7",-,"410,664.1",55.5,-,"271,824.0",-,-,-,"35,683.7",-,-,"16,181.5",-,-,764
2021,강남구,논현동,"2,717,301.0",-,-,-,-,-,"1,927,991.5",-,"38,261.9","1,971.0","7,990.4",-,"696,791.5",75.3,-,-,-,-,-,"40,491.9",-,-,"3,727.5",-,-,-
2021,강남구,압구정동,"2,685,131.5",-,-,-,-,-,"786,178.7",-,"122,587.0",-,-,-,"436,690.7",101.4,-,"1,290,051.9",-,-,-,"47,470.7",-,-,-,-,-,"2,051.1"
2021,강남구,세곡동,"2,419,519.9","184,964.0","61,131.0",-,-,"849,705.0","389,029.5","8,331.0","23,553.1","5,610.4","2,400.0",-,"279,119.4",-,241,"274,975.2","5,941.0","10,848.9",-,"62,393.7",-,-,"4,966.7",-,"5,798.0","250,512.0"
2021,강남구,자곡동,"2,666,441.0","43,961.0","297,212.0",-,-,"966,775.0","586,625.1",-,"49,935.9","2,634.6","9,208.9",-,"203,697.8","167,344.0","13,469.0","53,655.0","9,753.0","7,043.4",150,"179,366.1",-,-,"1,614.7",-,"24,760.0","49,235.5"
2021,강남구,율현동,"1,274,935.6","178,095.0","132,992.0",-,-,"379,431.0","169,185.7",-,-,"3,369.9",17,289,"146,856.5",-,"1,535.0","119,779.0",962,-,-,"75,713.9",-,-,"3,429.6",-,-,"63,280.0"
2021,강남구,일원동,"3,103,355.1","56,504.0","14,911.0",-,-,"788,209.0","976,397.4",-,"140,084.7","3,833.6",711.4,-,"461,106.3",-,-,"225,526.0","4,599.0",-,278.2,"116,813.8",-,-,"1,955.7",-,-,"312,425.0"
2021,강남구,수서동,"2,629,439.1","37,052.0","94,378.0",-,-,"1,037,821.0","437,679.7",-,"83,341.7","26,713.8",894,-,"370,316.0","48,962.0","31,312.0","188,305.0","1,639.0","2,365.5","6,411.7","127,174.6",-,-,"10,961.5",-,-,"124,111.6"
2021,강남구,도곡동,"2,037,958.2","15,942.0","4,991.0",-,-,"339,731.0","1,019,628.4",-,"136,550.0",665,"7,282.2",-,"368,407.9",757.5,-,"88,432.3","1,449.0",-,-,"47,075.5",-,-,"6,149.2",-,-,897.2
2021,송파구,소계,"33,877,056.7","563,990.0","747,693.0",-,-,"768,073.0","14,670,080.6",-,"1,393,632.3","105,560.3","39,021.2","3,157.0","6,141,219.0","64,648.0","425,613.7","5,337,217.5","46,211.8","264,642.0","7,041.2","2,315,766.0","423,851.4","17,799.0","27,681.9","225,728.9",524,"287,904.9"
2021,송파구,잠실동,"5,211,941.9",-,-,-,-,-,"2,074,753.9",-,"212,186.5",219.4,"1,897.3",-,"962,883.3",-,"141,625.1","1,053,063.1",-,"66,212.8",-,"277,251.2","402,815.9","17,799.0","1,234.4",-,-,-
2021,송파구,신천동,"4,346,310.8",-,-,-,-,-,"955,359.3",-,"61,767.9",-,-,-,"391,418.7","13,211.5","38,976.4","2,702,742.2",-,"30,264.0",-,"151,777.3",-,-,793.5,-,-,-
2021,송파구,풍납동,"2,356,381.6","34,010.0",387,-,-,"1,709.0","848,585.5",-,"63,931.0","6,701.0",690,-,"424,003.9",-,"88,204.8","603,445.2",11,"15,574.9",-,"25,158.4",-,-,"3,526.0","225,728.9",-,"14,715.0"
2021,송파구,송파동,"1,319,423.2",-,-,-,-,"14,311.0","837,715.0",-,"96,188.5",797,"2,404.6",-,"315,201.6",-,-,-,-,-,-,"51,931.8",-,-,-,-,-,873.7
2021,송파구,석촌동,"946,728.7",-,-,-,-,-,"602,212.1",-,"30,881.7",831.5,"4,717.0",-,"253,635.7",-,-,-,-,-,-,"52,338.5",-,-,"2,112.2",-,-,-
2021,송파구,삼전동,"952,761.0","6,595.0",-,-,-,-,"511,440.2",-,"38,679.1","1,915.6","2,480.2",-,"234,559.7",-,"11,953.4","128,703.9",-,-,-,"14,453.4",-,-,"1,980.5",-,-,-
2021,송파구,가락동,"3,431,874.4","5,103.0",821,-,-,"1,710.0","2,142,514.1",-,"128,493.2","1,211.7","2,088.7",-,"630,785.3",-,"66,648.0","205,145.0","2,818.0","100,706.0",-,"141,651.4",-,-,"2,045.0",-,-,134
2021,송파구,문정동,"2,609,844.0","104,808.0","188,810.0",-,-,"1,660.0","1,280,542.9",-,"69,512.5",-,"1,924.7",-,"481,827.9","51,304.5","22,043.0","107,538.6","10,810.0",-,-,"177,946.6",-,-,-,-,-,"111,115.3"
2021,송파구,장지동,"2,720,445.5","170,542.0","264,495.0",-,-,"80,263.0","807,928.5",-,"85,855.4","80,145.2","11,635.1","2,957.0","664,154.2",132,"56,163.0","200,788.6","15,151.0",-,"6,310.0","200,678.9",-,-,"5,851.9",-,104,"67,290.7"
2021,송파구,방이동,"4,468,042.4","101,965.0","207,741.0",-,-,"25,456.0","2,162,989.0",-,"343,757.1",-,"2,489.2",-,"679,841.8",-,-,"219,723.5","2,533.0","51,884.3",-,"593,607.3","11,858.0",-,"2,777.0",-,-,"61,420.2"
2021,송파구,오금동,"1,651,707.3","11,825.0","7,424.0",-,-,"19,517.0","754,719.7",-,"115,575.2",798.6,"3,499.7",-,"394,880.2",-,-,"59,078.2",922,-,705,"282,687.7",-,-,-,-,-,75
2021,송파구,거여동,"2,391,891.1","68,775.0","77,824.0",-,-,"556,565.0","1,015,176.9",-,"94,886.6","5,789.6","3,774.6",-,"410,055.2",-,-,"17,062.6","11,795.8",-,-,"95,737.1","4,426.5",-,"1,084.5",-,420,"28,517.7"
2021,송파구,마천동,"1,469,704.8","60,367.0",191,-,-,"66,882.0","676,143.5",-,"51,917.6","7,150.7","1,420.1",200,"297,971.5",-,-,"39,926.6","2,171.0",-,26.2,"250,546.4","4,751.0",-,"6,276.9",-,-,"3,763.3"
